site_num,bmp_type,landscape_position,region,soil_type_general,soil_texture_group,tillage_general,operation_type,calendar_year,treatment,soil_zone,rep,grid_year,ace,active_c,agg_stability,bulk_density,cec,k,mg,om,p,ph,pmn,slan,solvita
24,pretrial,Lower,Eastern,loam,Medium,reduced,livestock,2020,2,A,2,24-2-A-2020,,790.4,69,1.069929953,22.83,296.6,231.52,6.5,39.72,5.78,25.68,220.5,77.4
24,pretrial,Lower,Eastern,loam,Medium,reduced,livestock,2020,2,A,3,24-2-A-2020,,753.7,74.5,0.963354899,24.07,261.47,234.27,6.5,45.16,5.77,22.27,224,68.8
24,pretrial,Mid,Eastern,loam,Medium,reduced,livestock,2020,2,B,1,24-2-B-2020,,824.4,66.4,0.982858831,20.32,171.03,219.22,6.5,25.45,5.93,14.31,213.5,76.1
24,pretrial,Mid,Eastern,loam,Medium,reduced,livestock,2020,2,B,2,24-2-B-2020,,790.1,66.2,0.968927451,20.55,225.02,209.81,5.9,33.29,5.76,16.59,189,70.4
24,pretrial,Mid,Eastern,loam,Medium,reduced,livestock,2020,2,B,3,24-2-B-2020,,790.4,66.6,1.029528952,19.94,199.13,227.96,6.1,32.84,5.99,18.52,196,75.7
24,pretrial,Upper,Eastern,loam,Medium,reduced,livestock,2020,2,C,1,24-2-C-2020,,300.9,63.1,1.085254471,13.55,151.4,70,2.9,45.08,5.05,13.82,87.5,50.5
24,pretrial,Upper,Eastern,loam,Medium,reduced,livestock,2020,2,C,2,24-2-C-2020,,231.4,66.8,0.906932812,9.17,101.68,62.38,2.5,27.81,5.04,12.92,84,55
24,pretrial,Upper,Eastern,loam,Medium,reduced,livestock,2020,2,C,3,24-2-C-2020,,230.9,65.5,1.503892427,12.42,119.07,60.81,2.5,38.13,4.85,11.88,105,54.6
24,pretrial,Lower,Eastern,loam,Medium,reduced,livestock,2020,3,A,1,24-3-A-2020,,679.8,59.6,0.989127951,21.61,269.29,258.35,5.3,26.39,5.95,20.31,199.5,73.3
24,pretrial,Lower,Eastern,loam,Medium,reduced,livestock,2020,3,A,2,24-3-A-2020,,680.3,65,1.01072159,21.48,260.37,255.38,6.3,25.82,5.96,21.9,189,74.5
24,pretrial,Lower,Eastern,loam,Medium,reduced,livestock,2020,3,A,3,24-3-A-2020,,785,71.1,0.998183348,22.87,258.53,249.23,6.1,20.92,5.86,21.18,199.5,73.1
24,pretrial,Mid,Eastern,loam,Medium,reduced,livestock,2020,3,B,1,24-3-B-2020,,724.6,66.6,0.907629381,17.01,192.6,233.23,5.2,16.93,6.08,17.42,182,90
24,pretrial,Mid,Eastern,loam,Medium,reduced,livestock,2020,3,B,2,24-3-B-2020,,773.8,60.1,0.978679417,16.9,214.24,217.7,5.2,19.86,6.04,16.1,185.5,77.3
24,pretrial,Mid,Eastern,loam,Medium,reduced,livestock,2020,3,B,3,24-3-B-2020,,710.5,71.8,1.175808438,14.72,191.65,246.15,5.2,19.44,6.18,14.65,192.5,75.7
24,pretrial,Upper,Eastern,loam,Medium,reduced,livestock,2020,3,C,1,24-3-C-2020,,308,56.9,1.230140818,10.09,116.45,80.7,2.9,23.86,5.26,11.3,87.5,57.4
24,pretrial,Upper,Eastern,loam,Medium,reduced,livestock,2020,3,C,2,24-3-C-2020,,168.1,55.9,1.172325593,12.62,149.28,85.18,2.5,22.57,5.23,13.4,101.5,54.6
24,pretrial,Upper,Eastern,loam,Medium,reduced,livestock,2020,3,C,3,24-3-C-2020,,167.5,50.2,1.20158149,12.38,130.34,78.67,2.5,25.9,5.06,12.79,94.5,54.6
24,pretrial,Lower,Eastern,loam,Medium,reduced,livestock,2020,4,A,1,24-4-A-2020,,774.7,74.5,1.05808828,24.07,263.17,279.43,6.5,25.54,5.89,22.26,224,73.1
24,pretrial,Lower,Eastern,loam,Medium,reduced,livestock,2020,4,A,2,24-4-A-2020,,818.8,69.4,0.86026269,22.9,301.84,255.66,6.3,28.15,5.85,22.39,203,94.4
24,pretrial,Lower,Eastern,loam,Medium,reduced,livestock,2020,4,A,3,24-4-A-2020,,891.6,64.2,0.90832595,22.2,227.75,263.95,6.9,21.89,6.09,18.79,227.5,75.7
24,pretrial,Mid,Eastern,loam,Medium,reduced,livestock,2020,4,B,1,24-4-B-2020,,752.5,52.7,1.143766265,14.95,173.23,235.26,5.9,11.82,6.12,13.26,185.5,76.1
24,pretrial,Mid,Eastern,loam,Medium,reduced,livestock,2020,4,B,2,24-4-B-2020,,870.8,63.4,0.906236243,18.97,188.41,233.23,5.5,16.86,6.01,14.53,189,75.7
24,pretrial,Mid,Eastern,loam,Medium,reduced,livestock,2020,4,B,3,24-4-B-2020,,677.1,68.1,0.998183348,13.71,271.2,227.29,5.3,20.92,6.12,16.78,171.5,75.9
24,pretrial,Upper,Eastern,loam,Medium,reduced,livestock,2020,4,C,1,24-4-C-2020,,532.3,60.6,1.020473555,15.04,188.8,153.97,4.4,22.65,5.75,17.03,154,67.4
24,pretrial,Upper,Eastern,loam,Medium,reduced,livestock,2020,4,C,2,24-4-C-2020,,484.7,53.2,1.030225521,14.52,202.44,151.03,4.6,21.98,5.73,19.83,150.5,49.1
24,pretrial,Upper,Eastern,loam,Medium,reduced,livestock,2020,4,C,3,24-4-C-2020,,494.5,60.7,0.886732311,14.59,148.82,143.89,4.4,26.75,5.65,14.54,147,66
25,pretrial,Upper,Eastern,loam,Medium,conventional,crop,2020,1,A,1,25-1-A-2020,,714.8,64.3,1.175808438,25.08,386.21,138.7,4.4,65.76,7.67,5.5,133,68.8
25,pretrial,Upper,Eastern,loam,Medium,conventional,crop,2020,1,A,2,25-1-A-2020,,640.2,63.8,1.287956044,25.22,398.2,117.59,4.4,56.47,7.67,4.42,124.5,60.3
25,pretrial,Upper,Eastern,loam,Medium,conventional,crop,2020,1,A,3,25-1-A-2020,,693.2,69.8,1.189739818,24.06,349.02,135.65,5.2,44.84,7.82,4.42,115.5,68.6
25,pretrial,Mid,Eastern,loam,Medium,conventional,crop,2020,1,B,1,25-1-B-2020,,768.4,67.8,1.362488925,29.48,292.15,148.96,3.8,45.06,7.74,6.62,168,66.3
25,pretrial,Mid,Eastern,loam,Medium,conventional,crop,2020,1,B,2,25-1-B-2020,,714.5,65.8,0.860959259,30.03,264.35,138.63,5,41.97,7.8,4.46,150.5,67.4
25,pretrial,Mid,Eastern,loam,Medium,conventional,crop,2020,1,B,3,25-1-B-2020,,759,69.1,1.176505007,30.24,290.58,143.52,4.6,53.41,7.84,5.77,171.5,68.8
25,pretrial,Lower,Eastern,loam,Medium,conventional,crop,2020,1,C,1,25-1-C-2020,,636.3,63.8,1.080378488,23.09,125.31,182.66,5,15.95,7.78,4.14,177,63.1
25,pretrial,Lower,Eastern,loam,Medium,conventional,crop,2020,1,C,2,25-1-C-2020,,768.7,69.6,0.90136026,26.79,176.56,220.89,5.3,19.1,7.7,4.28,192.5,67.4
25,pretrial,Lower,Eastern,loam,Medium,conventional,crop,2020,1,C,3,25-1-C-2020,,764.4,63.6,0.973803434,25.52,170.9,203.71,3.8,26.41,7.66,3.84,189,68.8
25,pretrial,Upper,Eastern,loam,Medium,conventional,crop,2020,2,A,1,25-2-A-2020,,653.7,63.5,1.069233384,27.88,277.47,100.94,3.6,39.03,7.75,3.6,87.5,63.3
25,pretrial,Upper,Eastern,loam,Medium,conventional,crop,2020,2,A,2,25-2-A-2020,,586,65.1,1.443987495,27.46,254.85,102.85,3.8,32.09,7.91,4.52,72,65.8
25,pretrial,Upper,Eastern,loam,Medium,conventional,crop,2020,2,A,3,25-2-A-2020,,601.2,65.8,1.165359903,26.66,271.11,106.87,4.2,32.66,7.72,2.88,70,66
25,pretrial,Mid,Eastern,loam,Medium,conventional,crop,2020,2,B,1,25-2-B-2020,,657.3,61.4,0.824737672,26.39,277.45,112.35,4.2,36.77,7.75,4.08,105,66.3
25,pretrial,Mid,Eastern,loam,Medium,conventional,crop,2020,2,B,2,25-2-B-2020,,657.6,65,1.366668338,28.83,198.02,114.21,4.4,31.34,7.83,4.7,108.5,63.1
25,pretrial,Mid,Eastern,loam,Medium,conventional,crop,2020,2,B,3,25-2-B-2020,,657.1,64.7,0.954996071,28.54,243.61,109.86,4.4,27.59,7.77,4.18,115.5,60.3
25,pretrial,Lower,Eastern,loam,Medium,conventional,crop,2020,2,C,1,25-2-C-2020,,749.3,69.4,1.285169768,32.19,154.21,190.05,5.3,28.22,7.76,4.73,185.5,66.3
25,pretrial,Lower,Eastern,loam,Medium,conventional,crop,2020,2,C,2,25-2-C-2020,,762.6,62.8,1.26984525,29.91,169.96,159.93,5.2,26.79,7.84,5.73,196,68.8
25,pretrial,Lower,Eastern,loam,Medium,conventional,crop,2020,2,C,3,25-2-C-2020,,798.4,67.8,1.129834885,28.98,160.87,141.75,4.2,33.8,7.75,5.3,192.5,70.2
25,pretrial,Upper,Eastern,loam,Medium,conventional,crop,2020,3,A,1,25-3-A-2020,,641.7,71.2,1.216906008,21.25,327.95,131.41,4.2,55.54,7.64,3.24,136.5,66
25,pretrial,Upper,Eastern,loam,Medium,conventional,crop,2020,3,A,2,25-3-A-2020,,586.1,71.9,1.177898145,22.55,311.73,135.1,4.2,57.01,7.69,3.67,147,66
25,pretrial,Upper,Eastern,loam,Medium,conventional,crop,2020,3,A,3,25-3-A-2020,,601.8,70,1.322784493,21.55,329.55,137.41,4.2,64.63,7.74,4.53,140,67.4
25,pretrial,Mid,Eastern,loam,Medium,conventional,crop,2020,3,B,1,25-3-B-2020,,647.6,67.8,1.074109367,23.94,212.7,113.67,4.4,32.61,7.77,8.32,147,63.1
25,pretrial,Mid,Eastern,loam,Medium,conventional,crop,2020,3,B,2,25-3-B-2020,,617.4,65.9,1.239892784,20.49,143.15,98.73,3.6,20.34,7.21,4.29,143.5,59.2
25,pretrial,Mid,Eastern,loam,Medium,conventional,crop,2020,3,B,3,25-3-B-2020,,650.1,75.1,1.213423163,24.67,263.82,120.76,5.9,33.21,7.73,5.09,140,66.3
25,pretrial,Lower,Eastern,loam,Medium,conventional,crop,2020,3,C,1,25-3-C-2020,,836.6,75.3,1.170235886,31.16,137.56,175.56,5.7,31.06,7.81,4.55,238,68.6
25,pretrial,Lower,Eastern,loam,Medium,conventional,crop,2020,3,C,2,25-3-C-2020,,837.9,73.9,0.977982848,31.34,133.45,186.79,6.1,30.82,7.84,7.67,231,69
25,pretrial,Lower,Eastern,loam,Medium,conventional,crop,2020,3,C,3,25-3-C-2020,,776.1,79.2,1.094309867,33.02,151.32,185.61,1.9,32.88,7.83,5.26,255.5,68.6
1,cover crop,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,1,A,1,1-1-A-2021,,503.2,,1.273328095,,,,4.8,,,,119,44.5
1,cover crop,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,1,A,2,1-1-A-2021,,427,,1.225264836,,,,5.9,,,,122.5,48.9
1,cover crop,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,1,A,3,1-1-A-2021,,422.9,,1.340895286,,,,5.6,,,,129.5,52.1
1,cover crop,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,1,B,1,1-1-B-2021,,420.2,,1.238499646,,,,5.2,,,,140,52.1
1,cover crop,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,1,B,2,1-1-B-2021,,501.4,,1.193919231,,,,5.8,,,,150.5,57.6
1,cover crop,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,1,B,3,1-1-B-2021,,492.6,,1.159090782,,,,5.9,,,,143.5,46.4
1,cover crop,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,1,C,1,1-1-C-2021,,487.8,,1.23571337,,,,5.6,,,,112,60.3
1,cover crop,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,1,C,2,1-1-C-2021,,567.6,,1.364578631,,,,5.4,,,,73.5,56.2
1,cover crop,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,1,C,3,1-1-C-2021,,563.4,,1.196008938,,,,5.6,,,,94.5,55.8
1,control,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,2,A,1,1-2-A-2021,,556.6,,1.097096143,,,,5.8,,,,126,50.5
1,control,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,2,A,2,1-2-A-2021,,560.5,,1.142373127,,,,5.2,,,,119,51.9
1,control,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,2,A,3,1-2-A-2021,,492.4,,1.120779489,,,,5.6,,,,119,51.7
1,control,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,2,B,1,1-2-B-2021,,575.5,,1.117296644,,,,6.1,,,,140,55.8
1,control,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,2,B,2,1-2-B-2021,,562.3,,1.073412798,,,,6.1,,,,133,56.2
1,control,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,2,B,3,1-2-B-2021,,564.7,,1.385475701,,,,5.4,,,,136.5,55
1,control,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,2,C,1,1-2-C-2021,,631.8,,1.141676558,,,,6.1,,,,143.5,63.3
1,control,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,2,C,2,1-2-C-2021,,571,,1.07201966,,,,6.3,,,,112,71.6
1,control,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,2,C,3,1-2-C-2021,,575.8,,1.198098645,,,,5.9,,,,115.5,66
1,cover crop,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,3,A,1,1-3-A-2021,,497.6,,1.258700147,,,,5.2,,,,108.5,44.8
1,cover crop,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,3,A,2,1-3-A-2021,,347.9,,1.308156544,,,,5.2,,,,143.5,47.6
1,cover crop,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,3,A,3,1-3-A-2021,,495.7,,1.206457473,,,,5.6,,,,220.5,47.6
1,cover crop,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,3,B,1,1-3-B-2021,,568.9,,1.164663334,,,,6.1,,,,164.5,29.4
1,cover crop,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,3,B,2,1-3-B-2021,,429.4,,1.237803077,,,,5.8,,,,154,47.6
1,cover crop,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,3,B,3,1-3-B-2021,,646.2,,1.171629024,,,,5.9,,,,150.5,45.1
1,cover crop,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,3,C,1,1-3-C-2021,,498.8,,1.108937816,,,,5.8,,,,154,51.7
1,cover crop,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,3,C,2,1-3-C-2021,,495.3,,1.269148681,,,,5.4,,,,168,53.2
1,cover crop,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,3,C,3,1-3-C-2021,,502.2,,1.229444249,,,,5.9,,,,143.5,56.2
1,cover crop,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,4,A,1,1-4-A-2021,,495.7,,1.29074232,,,,5,,,,119,49.3
1,cover crop,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,4,A,2,1-4-A-2021,,489.5,,1.207850611,,,,5.4,,,,112,53.4
1,cover crop,Lower,Lake Erie West,clay loam,Fine,no-till,crop,2021,4,A,3,1-4-A-2021,,503.6,,1.064357401,,,,5.9,,,,129.5,52.1
1,cover crop,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,4,B,1,1-4-B-2021,,575.8,,1.113813799,,,,5.2,,,,154,55
1,cover crop,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,4,B,2,1-4-B-2021,,497,,1.168146179,,,,5.2,,,,150.5,59.2
1,cover crop,Mid,Lake Erie West,clay loam,Fine,no-till,crop,2021,4,B,3,1-4-B-2021,,488.6,,1.247555043,,,,5.9,,,,143.5,49.3
1,cover crop,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,4,C,1,1-4-C-2021,,281,,1.400800218,,,,4.5,,,,136.5,56.2
1,cover crop,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,4,C,2,1-4-C-2021,,427,,1.207154042,,,,4.1,,,,168,55
1,cover crop,Upper,Lake Erie West,clay loam,Fine,no-till,crop,2021,4,C,3,1-4-C-2021,,501,,1.09918585,,,,4.8,,,,108.5,56.2
2,organics,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,1,A,1,2-1-A-2021,,348.4,,1.322087924,,,,2.5,,,,52.5,54.6
2,organics,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,1,A,2,2-1-A-2021,,358.7,,1.326963907,,,,2.1,,,,47.25,59.2
2,organics,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,1,A,3,2-1-A-2021,,352,,1.138193713,,,,2.6,,,,64.75,57.4
2,organics,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,1,B,1,2-1-B-2021,,285.3,,1.229444249,,,,2.8,,,,52.5,60.3
2,organics,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,1,B,2,2-1-B-2021,,430.8,,1.29701144,,,,3.7,,,,63,63.3
2,organics,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,1,B,3,2-1-B-2021,,350.2,,1.348557545,,,,3,,,,61.25,57.4
2,organics,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,1,C,1,2-1-C-2021,,573.2,,1.276114371,,,,3.9,,,,78.75,63.3
2,organics,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,1,C,2,2-1-C-2021,,499.6,,1.173022162,,,,3.6,,,,54.25,63.1
2,organics,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,1,C,3,2-1-C-2021,,498.6,,1.353433528,,,,3.6,,,,47.25,58.7
2,combination,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,2,A,1,2-2-A-2021,,424.2,,1.296314871,,,,3,,,,35,63.1
2,combination,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,2,A,2,2-2-A-2021,,427.2,,1.353433528,,,,3.4,,,,38.5,58.7
2,combination,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,2,A,3,2-2-A-2021,,430.5,,1.25661044,,,,3.4,,,,47.25,56.2
2,combination,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,2,B,1,2-2-B-2021,,420.1,,1.342288424,,,,3.4,,,,59.5,55.8
2,combination,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,2,B,2,2-2-B-2021,,488,,1.300494285,,,,3.4,,,,35,59
2,combination,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,2,B,3,2-2-B-2021,,417.5,,1.314425665,,,,3.7,,,,38.5,53.4
2,combination,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,2,C,1,2-2-C-2021,,787.3,,1.141676558,,,,5.2,,,,73.5,58.7
2,combination,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,2,C,2,2-2-C-2021,,861.2,,1.138890282,,,,5.9,,,,136.5,57.6
2,combination,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,2,C,3,2-2-C-2021,,911.9,,1.214119732,,,,6.7,,,,143.5,57.6
2,control,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,3,A,1,2-3-A-2021,,284.8,,1.313729096,,,,2.6,,,,43.75,59.2
2,control,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,3,A,2,2-3-A-2021,,284.8,,1.381992856,,,,2.8,,,,50.75,57.4
2,control,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,3,A,3,2-3-A-2021,,287.9,,1.332536458,,,,3.2,,,,54.25,63.1
2,control,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,3,B,1,2-3-B-2021,,427.4,,1.343681562,,,,3.9,,,,80.5,56.2
2,control,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,3,B,2,2-3-B-2021,,425.9,,1.391048253,,,,4.1,,,,85.75,55
2,control,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,3,B,3,2-3-B-2021,,428.6,,1.329053614,,,,4.1,,,,84,72.8
2,control,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,3,C,1,2-3-C-2021,,489.1,,1.226657973,,,,4.3,,,,78.75,60.3
2,control,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,3,C,2,2-3-C-2021,,562.1,,1.313032527,,,,4.5,,,,89.25,55.8
2,control,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,3,C,3,2-3-C-2021,,571.7,,1.235016801,,,,4.5,,,,82.25,59.2
2,cover crop,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,4,A,1,2-4-A-2021,,428.4,,1.200884921,,,,3.7,,,,64.75,66
2,cover crop,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,4,A,2,2-4-A-2021,,425.5,,1.337412441,,,,3.6,,,,68.25,57.6
2,cover crop,Upper,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,4,A,3,2-4-A-2021,,430.5,,1.312335958,,,,3.6,,,,61.25,66.3
2,cover crop,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,4,B,1,2-4-B-2021,,561.6,,1.247555043,,,,4.7,,,,98,60.3
2,cover crop,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,4,B,2,2-4-B-2021,,629.1,,1.315122234,,,,4.8,,,,99.75,59.2
2,cover crop,Lower,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,4,B,3,2-4-B-2021,,645.2,,1.341591855,,,,4.7,,,,98,58.7
2,cover crop,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,4,C,1,2-4-C-2021,,573.2,,1.280990354,,,,3.9,,,,91,59
2,cover crop,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,4,C,2,2-4-C-2021,,557.9,,1.163966765,,,,4.3,,,,87.5,59.2
2,cover crop,Mid,Lake Erie West,very fine sandy loam,Medium,zone,crop,2021,4,C,3,2-4-C-2021,,645.4,,1.184863835,,,,4.7,,,,82.25,56.2
3,cover crop,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,1,A,1,3-1-A-2021,,900.4,,1.263576129,,,,7,,,,206.5,58.7
3,cover crop,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,1,A,2,3-1-A-2021,,561.8,,1.218995715,,,,5.3,,,,129.5,50.5
3,cover crop,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,1,A,3,3-1-A-2021,,787.6,,1.183470697,,,,6.6,,,,189,60.3
3,cover crop,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,1,B,1,3-1-B-2021,,490.1,,1.177898145,,,,3.2,,,,54.25,44.8
3,cover crop,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,1,B,2,3-1-B-2021,,282.1,,1.205760904,,,,2.2,,,,57.75,43.4
3,cover crop,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,1,B,3,3-1-B-2021,,286.1,,1.156304507,,,,2.4,,,,70,42.2
3,cover crop,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,1,C,1,3-1-C-2021,,357.7,,1.340895286,,,,2.8,,,,61.25,44.6
3,cover crop,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,1,C,2,3-1-C-2021,,499.4,,1.141676558,,,,2.4,,,,52.5,45
3,cover crop,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,1,C,3,3-1-C-2021,,417,,1.154911369,,,,2.4,,,,63,44.8
3,control,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,2,A,1,3-2-A-2021,,780.1,,0.985645106,,,,6.2,,,,199.5,49.3
3,control,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,2,A,2,3-2-A-2021,,716.3,,0.994700503,,,,5.5,,,,154,52.1
3,control,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,2,A,3,3-2-A-2021,,623.3,,1.131228023,,,,5.9,,,,147,51.9
3,control,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,2,B,1,3-2-B-2021,,428.6,,1.159090782,,,,2.2,,,,36.75,39.3
3,control,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,2,B,2,3-2-B-2021,,430.3,,1.180684421,,,,2.1,,,,49,44.6
3,control,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,2,B,3,3-2-B-2021,,284.2,,1.152125093,,,,2.1,,,,36.75,39.3
3,control,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,2,C,1,3-2-C-2021,,280.2,,1.207154042,,,,2.1,,,,35,40.5
3,control,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,2,C,2,3-2-C-2021,,277.9,,1.077592212,,,,2.1,,,,31.5,42
3,control,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,2,C,3,3-2-C-2021,,278.9,,1.281686923,,,,1.9,,,,33.25,42
3,organics,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,3,A,1,3-3-A-2021,,636,,0.932705864,,,,5.9,,,,210,55
3,organics,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,3,A,2,3-3-A-2021,,645.2,,1.26287956,,,,5.7,,,,199.5,64.7
3,organics,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,3,A,3,3-3-A-2021,,647.5,,1.030225521,,,,6.1,,,,192.5,57.4
3,organics,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,3,B,1,3-3-B-2021,,430.3,,1.345771269,,,,2.6,,,,50.75,47.6
3,organics,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,3,B,2,3-3-B-2021,,427,,1.248251612,,,,2.4,,,,59.5,49.3
3,organics,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,3,B,3,3-3-B-2021,,431.8,,1.198795214,,,,2.4,,,,54.25,47.7
3,organics,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,3,C,1,3-3-C-2021,,424.4,,1.086647609,,,,2.2,,,,43.75,47.6
3,organics,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,3,C,2,3-3-C-2021,,359.6,,1.284473199,,,,2.4,,,,47.25,44.6
3,organics,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,3,C,3,3-3-C-2021,,357.7,,1.151428524,,,,2.2,,,,57.75,47.7
3,combination,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,4,A,1,3-4-A-2021,,781.1,,0.986341675,,,,5.5,,,,171.5,68.8
3,combination,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,4,A,2,3-4-A-2021,,785.1,,1.041370625,,,,6.1,,,,175,69
3,combination,Lower,Lake Erie West,fine sand,Coarse,zone,crop,2021,4,A,3,3-4-A-2021,,775,,1.251037888,,,,6.1,,,,164.5,60.5
3,combination,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,4,B,1,3-4-B-2021,,501.8,,1.22874768,,,,2.2,,,,75.25,47.6
3,combination,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,4,B,2,3-4-B-2021,,502.6,,1.105454971,,,,3,,,,82.25,56.2
3,combination,Mid,Lake Erie West,fine sand,Coarse,zone,crop,2021,4,B,3,3-4-B-2021,,575.5,,1.200188352,,,,2.4,,,,63,48.9
3,combination,Upper,Lake Erie West,fine sand,Coarse,zone,crop,2021,4,C,1,3-4-C-2021,,429.9,,1.183470697,,,,2.1,,,,61.25,44.8
